school,major,requirementType,reason,rawText,suggestedAction,canonicalCourseId,canonicalCourseName,conditionType,reviewerNote
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,통제 여부: 없음,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 (3cr),,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,EDSGN 100 (2cr),,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,ETM 최소 GPA: 2.60,,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 140 (4cr),,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 141 (4cr),,,,,
Penn State,Civil Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,PHYS 211 (4cr),,,,,
Penn State,Computer Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,(아래 학과별 ETM 과목 = 외부 기관 선이수 과목이 아님),,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 (3cr),,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CS 1과목 필요,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,EDSGN 100 불필요,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,ETM 최소 GPA: 3.2,,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 140 (4cr),,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 141 (4cr),,,,,
Penn State,Computer Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,PHYS 211 (4cr),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,(아래 학과별 ETM 과목 = 외부 기관 선이수 과목이 아님),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,통제 여부: 없음,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 불필요,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 121 or CMPSC 131 (3cr),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 122 or CMPSC 132 (3cr),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,EDSGN 100 불필요,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,ETM 최소 GPA: 2.6,,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,MATH 140 (4cr),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,MATH 141 (4cr),,,,,
Penn State,Computer Science (비UP: Beaver/Brandywine/Hazelton),required,공통 과목 사전에서 자동 매핑하지 않음,PHYS 211 (4cr),,,,,
Penn State,Computer Science (University Park),recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,(아래 학과별 ETM 과목 = 외부 기관 선이수 과목이 아님),,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 불필요,,,,,
Penn State,Computer Science (University Park),required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 121 or CMPSC 131 (3cr),,,,,
Penn State,Computer Science (University Park),required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 122 or CMPSC 132 (3cr),,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,EDSGN 100 불필요,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,ETM 최소 GPA: 3.20,,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,MATH 140 (4cr),,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,MATH 141 (4cr),,,,,
Penn State,Computer Science (University Park),required,공통 과목 사전에서 자동 매핑하지 않음,PHYS 211 (4cr),,,,,
Penn State,Data Sciences,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,(아래 학과별 ETM 과목 = 외부 기관 선이수 과목이 아님),,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,3rd~5th semester standing 필요,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,통제 여부: 없음,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 불필요,,,,,
Penn State,Data Sciences,required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 121 or CMPSC 131 (3cr),,,,,
Penn State,Data Sciences,required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 122 or CMPSC 132 (3cr),,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,EDSGN 100 불필요,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,ETM 최소 GPA: 2.00,,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 140 (4cr),,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 141 (4cr),,,,,
Penn State,Data Sciences,required,공통 과목 사전에서 자동 매핑하지 않음,PHYS 211 불필요,,,,,
Penn State,Electrical Engineering,recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,(아래 학과별 ETM 과목 = 외부 기관 선이수 과목이 아님),,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,통제 여부: 없음,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 (3cr),,,,,
Penn State,Electrical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,CMPSC 121 or CMPSC 131 or EDSGN 100 중 택1,,,,,
Penn State,Electrical Engineering,required,선택 조건이지만 공통 과목으로 매핑되지 않음,CS 또는 EDSGN 중 택1 (다른 학과는 EDSGN 고정),,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,ETM 최소 GPA: 2.60,,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 140 (4cr),,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,MATH 141 (4cr),,,,,
Penn State,Electrical Engineering,required,공통 과목 사전에서 자동 매핑하지 않음,PHYS 211 (4cr),,,,,
Penn State,Engineering (General),recommended,공통 과목 사전에서 자동 매핑하지 않음,(권장과목 목록 없음),,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,(아래 학과별 ETM 과목 = 외부 기관 선이수 과목이 아님),,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,2학기 이하 이수: cumulative GPA 3.0 이상,,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,2학기 초과 이수: cumulative GPA 2.6 이상,,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 최소 GPA:,,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,외부 편입 필수 선이수 (지원 전 이수해야 할 과목):,,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,통제 여부: 없음,,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,Calculus 4학점 이상 (C 이상) — 유일한 외부 선이수 필수,,,,,
Penn State,Engineering (General),required,공통 과목 사전에서 자동 매핑하지 않음,CHEM 110 (3cr),,,,,
